CustomerID,ProductCategory,Price,Quantity,TransactionDate,Age,Gender,Location
CUST0173,Home & Kitchen,104.37,2,2024-07-20,47,Female,South
CUST0173,Groceries,198.74,4,2024-04-20,47,Female,South
CUST0173,Home & Kitchen,192.71,1,2024-10-26,47,Female,South
CUST0173,Clothing,297.83,1,2024-06-29,47,Female,South
CUST0173,Electronics,289.86,1,2024-06-26,47,Female,South
CUST0173,Electronics,142.43,1,2024-02-08,47,Female,South
CUST0173,Clothing,224.81,2,2024-04-03,47,Female,South
CUST0616,Clothing,104.35,3,2024-11-04,55,Female,East
CUST0616,Groceries,123.83,2,2024-06-21,55,Female,East
CUST0616,Home & Kitchen,257.35,1,2024-02-21,55,Female,East
CUST0616,Electronics,269.21,4,2024-04-25,55,Female,East
CUST0616,Clothing,154.02,1,2024-08-30,55,Female,East
CUST0616,Clothing,131.22,4,2024-02-05,55,Female,East
CUST0616,Electronics,681.34,4,2024-05-16,55,Female,East
CUST0616,Home & Kitchen,326.42,3,2024-07-28,55,Female,East
CUST0616,Electronics,957.75,1,2024-06-29,55,Female,East
CUST0217,Clothing,103.23,3,2024-11-29,49,Female,East
CUST0217,Electronics,162.13,1,2024-08-19,49,Female,East
CUST0217,Clothing,57.24,4,2024-08-01,49,Female,East
CUST0217,Groceries,106.17,1,2024-10-03,49,Female,East
CUST0217,Books,31.45,3,2024-12-09,49,Female,East
CUST0217,Home & Kitchen,130.88,1,2024-08-13,49,Female,East
CUST0217,Groceries,130.56,2,2024-12-20,49,Female,East
CUST0217,Clothing,298.18,4,2024-07-02,49,Female,East
CUST0217,Electronics,386.74,1,2024-09-19,49,Female,East
CUST0217,Electronics,510.14,2,2024-07-27,49,Female,East
CUST0217,Home & Kitchen,164.04,2,2024-03-13,49,Female,East
CUST0217,Home & Kitchen,452.19,4,2024-03-12,49,Female,East
CUST0217,Clothing,269.41,2,2024-09-15,49,Female,East
CUST0217,Home & Kitchen,244.62,1,2024-05-07,49,Female,East
CUST0831,Books,75.6,4,2024-03-08,42,Female,South
CUST0831,Books,53.34,4,2024-03-21,42,Female,South
CUST0831,Home & Kitchen,493.62,2,2024-08-03,42,Female,South
CUST0831,Groceries,102.96,4,2024-10-15,42,Female,South
CUST0831,Groceries,61.93,2,2024-12-27,42,Female,South
CUST0831,Clothing,45.23,4,2024-03-17,42,Female,South
CUST0831,Groceries,29.47,3,2024-10-18,42,Female,South
CUST0831,Clothing,256.02,2,2024-03-20,42,Female,South
CUST0831,Books,12.65,3,2024-07-02,42,Female,South
CUST0083,Electronics,397.37,2,2024-04-29,35,Male,West
CUST0083,Electronics,844.13,1,2024-02-20,35,Male,West
CUST0083,Books,47.33,4,2024-08-22,35,Male,West
CUST0083,Electronics,327.49,3,2024-07-29,35,Male,West
CUST0083,Electronics,414.82,1,2024-11-26,35,Male,West
CUST0083,Books,15.08,3,2024-08-26,35,Male,West
CUST0083,Clothing,24.15,2,2024-02-01,35,Male,West
CUST0083,Electronics,108.29,3,2024-04-04,35,Male,West
CUST0083,Clothing,273.75,4,2024-12-05,35,Male,West
CUST0083,Clothing,245.61,4,2024-12-14,35,Male,West
CUST0083,Groceries,14.22,3,2024-07-14,35,Male,West
CUST0021,Groceries,55.51,1,2024-06-06,55,Female,East
CUST0021,Groceries,61.56,1,2024-04-29,55,Female,East
CUST0021,Groceries,125.56,3,2024-06-23,55,Female,East
CUST0021,Electronics,968.06,2,2024-10-30,55,Female,East
CUST0021,Groceries,13.96,2,2024-01-30,55,Female,East
CUST0021,Books,94.48,2,2024-06-11,55,Female,East
CUST0021,Electronics,893.93,1,2024-01-27,55,Female,East
CUST0021,Electronics,472.72,2,2024-11-22,55,Female,East
CUST0021,Groceries,98.01,1,2024-09-01,55,Female,East
CUST0506,Home & Kitchen,231.72,3,2024-03-04,50,Male,West
CUST0506,Electronics,620.88,2,2024-02-22,50,Male,West
CUST0506,Books,17.26,2,2024-12-21,50,Male,West
CUST0506,Clothing,233.81,1,2024-08-26,50,Male,West
CUST0506,Home & Kitchen,175.49,4,2024-08-02,50,Male,West
CUST0506,Electronics,465.62,2,2024-01-01,50,Male,West
CUST0506,Home & Kitchen,375.17,2,2024-04-13,50,Male,West
CUST0506,Home & Kitchen,55.38,4,2024-04-03,50,Male,West
CUST0506,Books,88.98,2,2024-12-30,50,Male,West
CUST0506,Home & Kitchen,408.32,1,2024-09-04,50,Male,West
CUST0506,Home & Kitchen,448.02,2,2024-09-30,50,Male,West
CUST0506,Groceries,199.61,4,2024-11-22,50,Male,West
CUST0506,Groceries,16.1,3,2024-06-26,50,Male,West
CUST0506,Electronics,813.89,4,2024-12-27,50,Male,West
CUST0824,Clothing,204.47,4,2024-10-02,48,Male,North
CUST0824,Books,87.78,3,2024-11-08,48,Male,North
CUST0824,Home & Kitchen,408.07,4,2024-06-14,48,Male,North
CUST0824,Books,16.62,2,2024-06-23,48,Male,North
CUST0824,Electronics,663.45,4,2024-10-24,48,Male,North
CUST0903,Clothing,81.66,4,2024-07-19,39,Male,East
CUST0903,Home & Kitchen,377.81,2,2024-07-09,39,Male,East
CUST0903,Books,65.9,1,2024-08-23,39,Male,East
CUST0903,Clothing,98.58,2,2024-09-02,39,Male,East
CUST0903,Electronics,738.82,4,2024-07-27,39,Male,East
CUST0903,Clothing,113.26,3,2024-11-02,39,Male,East
CUST0903,Electronics,341.92,4,2024-09-08,39,Male,East
CUST0903,Electronics,867.74,3,2024-12-05,39,Male,East
CUST0903,Electronics,175.79,4,2024-12-19,39,Male,East
CUST0903,Groceries,123.26,4,2024-06-26,39,Male,East
CUST0903,Home & Kitchen,420.17,3,2024-12-10,39,Male,East
CUST0371,Electronics,918.66,4,2024-02-04,57,Female,South
CUST0371,Books,11.74,3,2024-09-27,57,Female,South
CUST0371,Groceries,151.34,4,2024-01-26,57,Female,South
CUST0371,Books,5.2,4,2024-01-05,57,Female,South
CUST0371,Home & Kitchen,164.79,2,2024-02-13,57,Female,South
CUST0371,Home & Kitchen,319.49,1,2024-04-11,57,Female,South
CUST0371,Home & Kitchen,324.39,2,2024-10-21,57,Female,South
CUST0371,Books,58.05,3,2024-11-24,57,Female,South
CUST0371,Groceries,144.34,3,2024-04-16,57,Female,South
CUST0371,Clothing,247.39,2,2024-04-11,57,Female,South
CUST0371,Books,30.3,4,2024-10-26,57,Female,South
CUST0371,Home & Kitchen,457.67,1,2024-10-23,57,Female,South
CUST0873,Electronics,846.36,4,2024-03-05,39,Female,West
CUST0873,Electronics,194.01,1,2024-06-29,39,Female,West
CUST0873,Books,89.57,1,2024-08-10,39,Female,West
CUST0873,Home & Kitchen,466.44,1,2024-02-04,39,Female,West
CUST0873,Books,66.51,3,2024-07-08,39,Female,West
CUST0873,Books,24.11,3,2024-02-22,39,Female,West
CUST0873,Electronics,656.14,4,2024-08-02,39,Female,West
CUST0873,Books,87.95,4,2024-03-08,39,Female,West
CUST0873,Clothing,289.65,1,2024-04-22,39,Female,West
CUST0873,Books,66.88,1,2024-06-17,39,Female,West
CUST0873,Groceries,114.85,2,2024-01-05,39,Female,West
CUST0873,Books,86.84,1,2024-06-04,39,Female,West
CUST0191,Clothing,27.04,3,2024-11-27,59,Male,North
CUST0191,Clothing,20.61,2,2024-09-02,59,Male,North
CUST0191,Books,55.43,2,2024-02-28,59,Male,North
CUST0191,Clothing,239.79,3,2024-08-10,59,Male,North
CUST0191,Home & Kitchen,322.88,2,2024-07-02,59,Male,North
CUST0191,Groceries,75.88,2,2024-10-13,59,Male,North
CUST0191,Groceries,12.99,4,2024-11-18,59,Male,North
CUST0191,Groceries,51.38,3,2024-04-14,59,Male,North
CUST0191,Clothing,78.57,1,2024-08-26,59,Male,North
CUST0191,Groceries,36.95,1,2024-04-04,59,Male,North
CUST0191,Books,31.77,3,2024-09-11,59,Male,North
CUST0191,Clothing,112.83,1,2024-02-20,59,Male,North
CUST0807,Books,91.51,2,2024-02-16,27,Male,West
CUST0807,Home & Kitchen,486.62,1,2024-10-13,27,Male,West
CUST0807,Clothing,100.13,1,2024-11-25,27,Male,West
CUST0807,Books,25.5,3,2024-01-04,27,Male,West
CUST0807,Home & Kitchen,178.14,2,2024-10-12,27,Male,West
CUST0807,Electronics,167.89,1,2024-07-21,27,Male,West
CUST0807,Books,34.05,3,2024-02-02,27,Male,West
CUST0807,Books,55.19,1,2024-11-06,27,Male,West
CUST0456,Books,18.06,3,2024-01-26,39,Male,West
CUST0456,Clothing,100.68,3,2024-07-08,39,Male,West
CUST0456,Electronics,415.04,3,2024-07-10,39,Male,West
CUST0456,Electronics,894.38,2,2024-06-24,39,Male,West
CUST0456,Books,84.38,2,2024-02-04,39,Male,West
CUST0456,Electronics,556.92,2,2024-05-29,39,Male,West
CUST0456,Electronics,813.8,4,2024-04-29,39,Male,West
CUST0456,Groceries,115.25,4,2024-12-17,39,Male,West
CUST0456,Clothing,130.63,3,2024-01-25,39,Male,West
CUST0456,Books,61.05,2,2024-04-30,39,Male,West
CUST0456,Electronics,154.58,3,2024-11-21,39,Male,West
CUST0338,Books,20.66,2,2024-08-19,23,Female,West
CUST0338,Electronics,286.55,4,2024-04-02,23,Female,West
CUST0338,Groceries,35.72,1,2024-06-17,23,Female,West
CUST0338,Home & Kitchen,478.39,4,2024-10-13,23,Female,West
CUST0338,Books,68.36,2,2024-12-12,23,Female,West
CUST0338,Clothing,294.51,1,2024-08-05,23,Female,West
CUST0338,Clothing,176.62,2,2024-12-20,23,Female,West
CUST0338,Books,23.78,1,2024-02-23,23,Female,West
CUST0338,Groceries,155.57,3,2024-11-19,23,Female,West
CUST0338,Groceries,43.47,2,2024-09-30,23,Female,West
CUST0338,Clothing,255.94,3,2024-12-13,23,Female,West
CUST0813,Books,95.07,2,2024-10-02,22,Male,West
CUST0813,Clothing,164.38,1,2024-06-29,22,Male,West
CUST0813,Groceries,67.8,1,2024-07-30,22,Male,West
CUST0813,Clothing,213.39,3,2024-01-07,22,Male,West
CUST0813,Clothing,225.73,2,2024-07-02,22,Male,West
CUST0813,Clothing,246.17,2,2024-07-29,22,Male,West
CUST0813,Home & Kitchen,241.15,4,2024-02-15,22,Male,West
CUST0813,Groceries,57.96,4,2024-01-15,22,Male,West
CUST0813,Books,86.38,2,2024-02-16,22,Male,West
CUST0813,Books,45.14,3,2024-12-07,22,Male,West
CUST0813,Home & Kitchen,365.97,3,2024-03-02,22,Male,West
CUST0813,Groceries,11.53,2,2024-04-20,22,Male,West
CUST0813,Clothing,263.67,4,2024-03-26,22,Male,West
CUST0813,Electronics,947.91,1,2024-01-29,22,Male,West
CUST0813,Books,68.75,2,2024-09-04,22,Male,West
CUST0813,Groceries,54.08,1,2024-02-18,22,Male,West
CUST0577,Home & Kitchen,400.74,3,2024-05-11,22,Male,West
CUST0577,Clothing,57.94,3,2024-11-23,22,Male,West
CUST0577,Electronics,497.38,2,2024-02-04,22,Male,West
CUST0577,Groceries,26.3,1,2024-07-28,22,Male,West
CUST0577,Electronics,556.51,3,2024-06-10,22,Male,West
CUST0577,Home & Kitchen,410.8,3,2024-06-23,22,Male,West
CUST0577,Home & Kitchen,67.69,2,2024-04-23,22,Male,West
CUST0577,Groceries,170.57,4,2024-09-08,22,Male,West
CUST0577,Books,89.31,4,2024-04-19,22,Male,West
CUST0577,Clothing,114.44,2,2024-11-14,22,Male,West
CUST0620,Groceries,138.52,4,2024-01-28,18,Male,East
CUST0620,Electronics,706.91,1,2024-08-27,18,Male,East
CUST0620,Clothing,107.87,4,2024-08-24,18,Male,East
CUST0620,Books,83.94,2,2024-10-20,18,Male,East
CUST0620,Home & Kitchen,329.9,2,2024-05-08,18,Male,East
CUST0620,Clothing,237.68,1,2024-06-09,18,Male,East
CUST0620,Home & Kitchen,461.01,4,2024-11-08,18,Male,East
CUST0620,Clothing,105.24,1,2024-05-03,18,Male,East
CUST0620,Clothing,76.1,4,2024-03-26,18,Male,East
CUST0620,Books,83.42,3,2024-12-18,18,Male,East
CUST0620,Books,9.63,3,2024-02-28,18,Male,East
CUST0620,Clothing,122.29,3,2024-06-17,18,Male,East
CUST0620,Clothing,281.68,4,2024-04-03,18,Male,East
CUST0312,Home & Kitchen,140.07,4,2024-03-07,39,Female,North
CUST0312,Books,69.97,1,2024-01-26,39,Female,North
CUST0312,Clothing,260.02,2,2024-02-05,39,Female,North
CUST0312,Electronics,858.21,4,2024-11-02,39,Female,North
CUST0312,Clothing,151.56,2,2024-08-14,39,Female,North
CUST0312,Groceries,162.95,3,2024-04-09,39,Female,North
CUST0312,Home & Kitchen,193.97,4,2024-02-12,39,Female,North
CUST0312,Clothing,85.31,4,2024-07-13,39,Female,North
CUST0312,Groceries,181.67,3,2024-10-29,39,Female,North
CUST0312,Clothing,158.89,1,2024-09-12,39,Female,North
CUST0312,Home & Kitchen,450.11,1,2024-03-04,39,Female,North
CUST0312,Groceries,65.45,2,2024-07-24,39,Female,North
CUST0236,Clothing,202.62,2,2024-06-10,20,Male,East
CUST0236,Groceries,47.81,4,2024-02-16,20,Male,East
CUST0236,Clothing,81.49,4,2024-03-09,20,Male,East
CUST0236,Books,70.2,1,2024-11-24,20,Male,East
CUST0236,Clothing,295.88,3,2024-11-13,20,Male,East
CUST0236,Home & Kitchen,216.18,1,2024-04-02,20,Male,East
CUST0230,Books,49.93,1,2024-09-13,33,Male,North
CUST0230,Electronics,107.98,3,2024-09-20,33,Male,North
CUST0230,Groceries,158.45,1,2024-11-21,33,Male,North
CUST0230,Groceries,122.67,3,2024-08-22,33,Male,North
CUST0230,Clothing,197.09,4,2024-10-07,33,Male,North
CUST0230,Groceries,70.47,4,2024-10-19,33,Male,North
CUST0230,Clothing,231.18,2,2024-09-05,33,Male,North
CUST0230,Home & Kitchen,235.56,4,2024-03-16,33,Male,North
CUST0230,Groceries,176.79,3,2024-09-14,33,Male,North
CUST0230,Clothing,141.1,1,2024-11-23,33,Male,North
CUST0230,Home & Kitchen,58.86,2,2024-07-29,33,Male,North
CUST0964,Clothing,95.31,2,2024-09-18,55,Male,South
CUST0964,Groceries,107.22,4,2024-01-07,55,Male,South
CUST0964,Groceries,14.68,2,2024-07-21,55,Male,South
CUST0964,Electronics,997.01,1,2024-03-18,55,Male,South
CUST0964,Electronics,635.35,4,2024-02-07,55,Male,South
CUST0964,Home & Kitchen,399.73,1,2024-03-04,55,Male,South
CUST0964,Electronics,495.37,4,2024-05-28,55,Male,South
CUST0964,Electronics,781.73,3,2024-07-01,55,Male,South
CUST0964,Home & Kitchen,333.9,2,2024-04-29,55,Male,South
CUST0964,Books,70.73,2,2024-05-04,55,Male,South
CUST0964,Clothing,36.42,2,2024-12-26,55,Male,South
CUST0964,Books,66.72,4,2024-09-10,55,Male,South
CUST0964,Books,39.85,4,2024-03-29,55,Male,South
CUST0964,Groceries,26.69,3,2024-05-26,55,Male,South
CUST0964,Electronics,554.39,2,2024-02-17,55,Male,South
CUST0351,Books,89.69,2,2024-03-01,50,Male,North
CUST0351,Groceries,192.62,4,2024-04-18,50,Male,North
CUST0351,Books,95.54,2,2024-11-27,50,Male,North
CUST0351,Home & Kitchen,257.1,3,2024-11-22,50,Male,North
CUST0351,Clothing,232.8,2,2024-09-02,50,Male,North
CUST0351,Electronics,775.49,4,2024-06-17,50,Male,North
CUST0351,Clothing,258.71,2,2024-06-30,50,Male,North
CUST0351,Home & Kitchen,240.79,3,2024-10-26,50,Male,North
CUST0351,Electronics,822.49,3,2024-04-21,50,Male,North
CUST0351,Clothing,263.31,4,2024-09-05,50,Male,North
CUST0351,Clothing,50.28,1,2024-07-20,50,Male,North
CUST0351,Books,38.95,4,2024-03-23,50,Male,North
CUST0351,Clothing,46.16,2,2024-10-08,50,Male,North
CUST0351,Groceries,127.55,2,2024-04-12,50,Male,North
CUST0351,Groceries,15.1,4,2024-05-14,50,Male,North
CUST0351,Electronics,606.4,4,2024-11-13,50,Male,North
CUST0351,Electronics,237.04,3,2024-05-23,50,Male,North
CUST0351,Electronics,707.86,4,2024-03-14,50,Male,North
CUST0351,Books,61.98,2,2024-08-12,50,Male,North
CUST0780,Clothing,152.3,2,2024-10-09,40,Female,East
CUST0780,Groceries,186.0,2,2024-03-11,40,Female,East
CUST0780,Home & Kitchen,265.29,4,2024-01-16,40,Female,East
CUST0780,Clothing,154.93,1,2024-09-27,40,Female,East
CUST0780,Groceries,157.88,2,2024-04-19,40,Female,East
CUST0780,Electronics,378.76,4,2024-09-25,40,Female,East
CUST0780,Clothing,280.65,1,2024-01-13,40,Female,East
CUST0780,Groceries,170.2,1,2024-05-05,40,Female,East
CUST0780,Groceries,151.39,2,2024-05-06,40,Female,East
CUST0780,Home & Kitchen,79.84,4,2024-02-27,40,Female,East
CUST0780,Books,79.52,1,2024-10-30,40,Female,East
CUST0780,Books,95.98,3,2024-05-12,40,Female,East
CUST0780,Clothing,26.25,2,2024-12-16,40,Female,East
CUST0363,Clothing,59.21,4,2024-12-27,39,Female,West
CUST0363,Groceries,155.94,2,2024-10-14,39,Female,West
CUST0363,Clothing,271.67,3,2024-09-20,39,Female,West
CUST0363,Groceries,82.23,2,2024-12-27,39,Female,West
CUST0363,Books,16.16,2,2024-06-10,39,Female,West
CUST0363,Groceries,75.25,3,2024-05-17,39,Female,West
CUST0363,Electronics,333.19,1,2024-06-30,39,Female,West
CUST0363,Groceries,151.7,4,2024-08-10,39,Female,West
CUST0363,Clothing,284.48,2,2024-07-10,39,Female,West
CUST0363,Home & Kitchen,179.61,2,2024-03-28,39,Female,West
CUST0822,Clothing,292.03,1,2024-04-18,40,Male,South
CUST0822,Groceries,21.82,1,2024-01-05,40,Male,South
CUST0822,Clothing,23.71,1,2024-10-11,40,Male,South
CUST0822,Home & Kitchen,286.43,1,2024-06-21,40,Male,South
CUST0822,Clothing,231.07,2,2024-12-30,40,Male,South
CUST0822,Home & Kitchen,99.86,1,2024-03-25,40,Male,South
CUST0822,Books,76.72,2,2024-04-27,40,Male,South
CUST0822,Electronics,522.82,3,2024-06-28,40,Male,South
CUST0822,Groceries,183.37,3,2024-05-17,40,Male,South
CUST0822,Groceries,138.01,4,2024-08-05,40,Male,South
CUST0822,Clothing,237.77,1,2024-08-23,40,Male,South
CUST0822,Groceries,179.2,2,2024-07-22,40,Male,South
CUST0822,Clothing,269.73,3,2024-08-06,40,Male,South
CUST0822,Electronics,773.96,3,2024-09-28,40,Male,South
CUST0822,Books,81.75,2,2024-11-01,40,Male,South
CUST0822,Clothing,237.37,1,2024-02-18,40,Male,South
CUST0822,Groceries,78.08,2,2024-04-05,40,Male,South
CUST0822,Groceries,59.53,1,2024-06-17,40,Male,South
CUST0822,Clothing,275.74,1,2024-10-19,40,Male,South
CUST0822,Books,53.89,4,2024-06-11,40,Male,South
CUST0822,Electronics,453.9,4,2024-03-24,40,Male,South
CUST0822,Books,99.36,2,2024-06-25,40,Male,South
CUST0320,Clothing,154.97,4,2024-05-21,44,Male,West
CUST0320,Books,6.96,2,2024-09-11,44,Male,West
CUST0320,Electronics,842.27,2,2024-05-18,44,Male,West
CUST0320,Clothing,117.31,3,2024-01-31,44,Male,West
CUST0320,Books,52.15,4,2024-08-15,44,Male,West
CUST0320,Home & Kitchen,164.53,3,2024-11-15,44,Male,West
CUST0320,Home & Kitchen,422.79,4,2024-11-01,44,Male,West
CUST0320,Clothing,100.7,1,2024-10-26,44,Male,West
CUST0320,Books,31.11,3,2024-01-14,44,Male,West
CUST0320,Electronics,279.14,2,2024-01-28,44,Male,West
CUST0320,Home & Kitchen,374.41,1,2024-10-27,44,Male,West
CUST0320,Groceries,103.56,4,2024-04-12,44,Male,West
CUST0320,Groceries,145.66,2,2024-04-18,44,Male,West
CUST0320,Home & Kitchen,222.73,3,2024-12-27,44,Male,West
CUST0086,Clothing,77.96,1,2024-07-07,43,Male,East
CUST0086,Clothing,30.51,3,2024-08-18,43,Male,East
CUST0086,Clothing,148.62,1,2024-05-08,43,Male,East
CUST0086,Electronics,405.54,3,2024-01-11,43,Male,East
CUST0086,Electronics,598.77,3,2024-12-30,43,Male,East
CUST0086,Electronics,159.63,3,2024-04-07,43,Male,East
CUST0086,Groceries,56.82,1,2024-08-06,43,Male,East
CUST0086,Home & Kitchen,91.59,3,2024-05-09,43,Male,East
CUST0086,Books,20.29,4,2024-01-12,43,Male,East
CUST0734,Groceries,11.05,2,2024-07-08,58,Male,South
CUST0734,Clothing,117.67,3,2024-07-06,58,Male,South
CUST0734,Electronics,113.17,3,2024-07-10,58,Male,South
CUST0734,Clothing,241.61,2,2024-10-06,58,Male,South
CUST0734,Clothing,233.83,4,2024-11-25,58,Male,South
CUST0734,Home & Kitchen,482.59,3,2024-08-12,58,Male,South
CUST0734,Home & Kitchen,227.56,2,2024-10-19,58,Male,South
CUST0734,Home & Kitchen,175.97,1,2024-09-21,58,Male,South
CUST0734,Electronics,206.98,1,2024-06-09,58,Male,South
CUST0734,Home & Kitchen,389.27,2,2024-06-21,58,Male,South
CUST0734,Clothing,206.36,4,2024-02-21,58,Male,South
CUST0734,Groceries,176.21,3,2024-06-21,58,Male,South
CUST0734,Groceries,10.2,4,2024-01-28,58,Male,South
CUST0734,Electronics,984.22,3,2024-12-28,58,Male,South
CUST0734,Electronics,934.42,2,2024-06-20,58,Male,South
CUST0734,Groceries,73.13,4,2024-06-28,58,Male,South
CUST0734,Books,93.69,3,2024-09-12,58,Male,South
CUST0734,Home & Kitchen,316.95,2,2024-02-10,58,Male,South
CUST0734,Groceries,154.69,1,2024-03-30,58,Male,South
CUST0734,Home & Kitchen,119.83,3,2024-02-18,58,Male,South
CUST0375,Electronics,849.99,4,2024-12-18,56,Female,North
CUST0375,Clothing,168.04,4,2024-06-04,56,Female,North
CUST0375,Electronics,412.76,1,2024-04-28,56,Female,North
CUST0375,Groceries,183.45,3,2024-01-14,56,Female,North
CUST0375,Electronics,804.85,2,2024-02-25,56,Female,North
CUST0375,Home & Kitchen,188.77,4,2024-10-09,56,Female,North
CUST0375,Electronics,587.48,3,2024-06-02,56,Female,North
CUST0375,Books,6.93,2,2024-01-15,56,Female,North
CUST0375,Groceries,45.33,1,2024-10-25,56,Female,North
CUST0375,Home & Kitchen,456.14,3,2024-01-07,56,Female,North
CUST0375,Groceries,56.58,1,2024-10-06,56,Female,North
CUST0375,Books,96.06,4,2024-11-11,56,Female,North
CUST0375,Electronics,773.9,2,2024-12-29,56,Female,North
CUST0375,Electronics,770.06,3,2024-09-25,56,Female,North
CUST0505,Home & Kitchen,189.26,1,2024-09-01,18,Female,East
CUST0505,Books,72.03,1,2024-06-15,18,Female,East
CUST0505,Clothing,53.98,4,2024-12-29,18,Female,East
CUST0505,Electronics,143.62,1,2024-12-05,18,Female,East
CUST0505,Groceries,33.76,3,2024-06-26,18,Female,East
CUST0505,Clothing,136.07,1,2024-11-26,18,Female,East
CUST0505,Clothing,277.73,4,2024-03-28,18,Female,East
CUST0505,Clothing,296.18,3,2024-07-01,18,Female,East
CUST0505,Electronics,370.35,1,2024-08-10,18,Female,East
CUST0505,Groceries,14.26,2,2024-06-16,18,Female,East
CUST0505,Clothing,176.04,3,2024-11-26,18,Female,East
CUST0505,Clothing,31.37,4,2024-04-02,18,Female,East
CUST0698,Clothing,180.17,2,2024-04-15,53,Female,North
CUST0698,Home & Kitchen,88.92,4,2024-02-16,53,Female,North
CUST0698,Groceries,20.17,4,2024-07-23,53,Female,North
CUST0698,Groceries,114.95,2,2024-06-26,53,Female,North
CUST0698,Home & Kitchen,225.43,4,2024-10-20,53,Female,North
CUST0698,Groceries,96.98,4,2024-01-07,53,Female,North
CUST0698,Books,61.97,1,2024-03-01,53,Female,North
CUST0698,Electronics,222.91,3,2024-01-07,53,Female,North
CUST0698,Electronics,159.12,3,2024-02-08,53,Female,North
CUST0698,Electronics,830.01,2,2024-11-12,53,Female,North
CUST0439,Books,32.88,2,2024-08-20,64,Male,East
CUST0439,Electronics,183.94,3,2024-07-13,64,Male,East
CUST0439,Home & Kitchen,87.77,1,2024-07-17,64,Male,East
CUST0439,Electronics,213.05,4,2024-03-19,64,Male,East
CUST0439,Clothing,57.35,1,2024-09-17,64,Male,East
CUST0439,Clothing,292.66,4,2024-08-10,64,Male,East
CUST0439,Electronics,849.87,2,2024-05-25,64,Male,East
CUST0439,Home & Kitchen,65.04,3,2024-05-30,64,Male,East
CUST0159,Electronics,655.36,4,2024-10-03,30,Female,North
CUST0159,Electronics,509.29,2,2024-06-03,30,Female,North
CUST0159,Groceries,135.76,2,2024-12-25,30,Female,North
CUST0159,Home & Kitchen,422.68,4,2024-05-29,30,Female,North
CUST0159,Electronics,653.66,2,2024-08-14,30,Female,North
CUST0159,Clothing,157.43,4,2024-10-05,30,Female,North
CUST0159,Clothing,97.0,4,2024-11-10,30,Female,North
CUST0159,Electronics,742.03,2,2024-03-11,30,Female,North
CUST0100,Books,37.8,3,2024-07-01,25,Male,South
CUST0100,Electronics,474.46,1,2024-05-18,25,Male,South
CUST0100,Home & Kitchen,363.31,3,2024-07-15,25,Male,South
CUST0100,Clothing,185.58,4,2024-12-21,25,Male,South
CUST0100,Electronics,643.62,4,2024-07-16,25,Male,South
CUST0100,Groceries,124.96,2,2024-01-27,25,Male,South
CUST0100,Electronics,321.34,3,2024-02-06,25,Male,South
CUST0100,Groceries,172.03,3,2024-04-02,25,Male,South
CUST0100,Clothing,54.37,4,2024-03-21,25,Male,South
CUST0100,Electronics,511.71,1,2024-05-03,25,Male,South
CUST0100,Home & Kitchen,408.03,1,2024-12-23,25,Male,South
CUST0100,Clothing,113.64,1,2024-10-27,25,Male,South
CUST0100,Books,57.99,4,2024-08-13,25,Male,South
CUST0712,Electronics,886.8,1,2024-07-10,22,Female,North
CUST0712,Clothing,219.47,2,2024-10-21,22,Female,North
CUST0712,Electronics,710.84,1,2024-11-04,22,Female,North
CUST0712,Groceries,87.96,1,2024-04-05,22,Female,North
CUST0712,Home & Kitchen,170.56,2,2024-03-11,22,Female,North
CUST0712,Electronics,976.54,2,2024-05-25,22,Female,North
CUST0712,Groceries,50.47,2,2024-05-18,22,Female,North
CUST0712,Electronics,913.01,2,2024-03-26,22,Female,North
CUST0712,Groceries,75.86,3,2024-03-18,22,Female,North
CUST0712,Books,36.86,1,2024-03-11,22,Female,North
CUST0712,Groceries,121.59,3,2024-04-24,22,Female,North
CUST0712,Clothing,187.66,4,2024-06-15,22,Female,North
CUST0712,Home & Kitchen,279.4,3,2024-10-01,22,Female,North
CUST0712,Clothing,226.87,4,2024-08-06,22,Female,North
CUST0712,Home & Kitchen,85.94,1,2024-06-10,22,Female,North
CUST0712,Groceries,61.17,4,2024-06-19,22,Female,North
CUST0712,Home & Kitchen,375.02,4,2024-10-01,22,Female,North
CUST0712,Clothing,280.52,2,2024-06-24,22,Female,North
CUST0516,Books,93.3,1,2024-01-01,19,Female,South
CUST0516,Home & Kitchen,282.66,3,2024-03-23,19,Female,South
CUST0516,Groceries,176.96,1,2024-12-22,19,Female,South
CUST0516,Electronics,834.45,1,2024-07-16,19,Female,South
CUST0516,Electronics,837.49,4,2024-07-17,19,Female,South
CUST0516,Clothing,121.74,1,2024-07-22,19,Female,South
CUST0516,Home & Kitchen,413.81,2,2024-12-23,19,Female,South
CUST0516,Electronics,362.42,2,2024-08-01,19,Female,South
CUST0516,Books,87.66,4,2024-06-24,19,Female,South
CUST0516,Electronics,351.99,1,2024-10-04,19,Female,South
CUST0516,Electronics,584.63,3,2024-12-01,19,Female,South
CUST0516,Groceries,102.06,4,2024-04-12,19,Female,South
CUST0516,Groceries,75.84,4,2024-12-19,19,Female,South
CUST0516,Books,12.95,3,2024-02-23,19,Female,South
CUST0516,Books,91.34,2,2024-08-06,19,Female,South
CUST0760,Clothing,129.16,3,2024-11-27,21,Male,North
CUST0760,Groceries,46.54,4,2024-02-07,21,Male,North
